Date,Close,Volume,Name
2013-11-08,36.369999,1254600.0,Aviation-Alaska
2013-11-11,36.68,760000.0,Aviation-Alaska
2013-11-12,37.404999,1536600.0,Aviation-Alaska
2013-11-13,37.365002,934000.0,Aviation-Alaska
2013-11-14,38.035,1410800.0,Aviation-Alaska
2013-11-15,37.794998,908200.0,Aviation-Alaska
2013-11-18,37.91,1127000.0,Aviation-Alaska
2013-11-19,37.845001,1303200.0,Aviation-Alaska
2013-11-20,37.790001,994200.0,Aviation-Alaska
2013-11-21,37.994999,1536000.0,Aviation-Alaska
2013-11-22,38.575001,809800.0,Aviation-Alaska
2013-11-25,38.994999,974200.0,Aviation-Alaska
2013-11-26,38.490002,1064200.0,Aviation-Alaska
2013-11-27,39.095001,1038400.0,Aviation-Alaska
2013-11-29,38.869999,570600.0,Aviation-Alaska
2013-12-02,38.470001,983000.0,Aviation-Alaska
2013-12-03,37.924999,1484200.0,Aviation-Alaska
2013-12-04,37.290001,1356200.0,Aviation-Alaska
2013-12-05,37.209999,1604600.0,Aviation-Alaska
2013-12-06,36.755001,2282200.0,Aviation-Alaska
2013-12-09,37.349998,2147400.0,Aviation-Alaska
2013-12-10,37.014999,2232400.0,Aviation-Alaska
2013-12-11,36.735001,1749200.0,Aviation-Alaska
2013-12-12,36.154999,1814800.0,Aviation-Alaska
2013-12-13,36.115002,1392600.0,Aviation-Alaska
2013-12-16,36.125,1203000.0,Aviation-Alaska
2013-12-17,35.34,1312400.0,Aviation-Alaska
2013-12-18,35.355,3635400.0,Aviation-Alaska
2013-12-19,35.285,1555400.0,Aviation-Alaska
2013-12-20,36.75,5830800.0,Aviation-Alaska
2013-12-23,36.165001,1926400.0,Aviation-Alaska
2013-12-24,36.57,506000.0,Aviation-Alaska
2013-12-26,36.41,1002600.0,Aviation-Alaska
2013-12-27,36.005001,972600.0,Aviation-Alaska
2013-12-30,36.02,686600.0,Aviation-Alaska
2013-12-31,36.685001,1161000.0,Aviation-Alaska
2014-01-02,36.59,900200.0,Aviation-Alaska
2014-01-03,37.259998,1615200.0,Aviation-Alaska
2014-01-06,37.014999,1437200.0,Aviation-Alaska
2014-01-07,36.994999,1223600.0,Aviation-Alaska
2014-01-08,37.900002,1672600.0,Aviation-Alaska
2014-01-09,38.695,2613600.0,Aviation-Alaska
2014-01-10,39.540001,1499400.0,Aviation-Alaska
2014-01-13,38.724998,1523600.0,Aviation-Alaska
2014-01-14,39.689999,1403200.0,Aviation-Alaska
2014-01-15,39.365002,1523600.0,Aviation-Alaska
2014-01-16,39.584999,802200.0,Aviation-Alaska
2014-01-17,39.255001,1021400.0,Aviation-Alaska
2014-01-21,40.029999,2652000.0,Aviation-Alaska
2014-01-22,40.935001,2288800.0,Aviation-Alaska
2014-01-23,40.674999,2202600.0,Aviation-Alaska
2014-01-24,39.825001,2201600.0,Aviation-Alaska
2014-01-27,39.400002,1733200.0,Aviation-Alaska
2014-01-28,39.764999,1393400.0,Aviation-Alaska
2014-01-29,38.369999,1200400.0,Aviation-Alaska
2014-01-30,38.939999,756600.0,Aviation-Alaska
2014-01-31,39.535,1762600.0,Aviation-Alaska
2014-02-03,37.345001,2608400.0,Aviation-Alaska
2014-02-04,37.810001,2251600.0,Aviation-Alaska
2014-02-05,37.549999,1373400.0,Aviation-Alaska
2014-02-06,38.169998,1637800.0,Aviation-Alaska
2014-02-07,38.91,1632800.0,Aviation-Alaska
2014-02-10,38.355,1459000.0,Aviation-Alaska
2014-02-11,38.755001,1683200.0,Aviation-Alaska
2014-02-12,39.119999,1463800.0,Aviation-Alaska
2014-02-13,39.73,2090000.0,Aviation-Alaska
2014-02-14,40.744999,1911600.0,Aviation-Alaska
2014-02-18,39.490002,1722600.0,Aviation-Alaska
2014-02-19,39.169998,1010800.0,Aviation-Alaska
2014-02-20,40.084999,1185600.0,Aviation-Alaska
2014-02-21,40.77,1608200.0,Aviation-Alaska
2014-02-24,41.75,1422200.0,Aviation-Alaska
2014-02-25,42.544998,1790800.0,Aviation-Alaska
2014-02-26,42.939999,1370600.0,Aviation-Alaska
2014-02-27,43.150002,1117600.0,Aviation-Alaska
2014-02-28,43.32,1276800.0,Aviation-Alaska
2014-03-03,43.055,1076800.0,Aviation-Alaska
2014-03-04,44.555,1634000.0,Aviation-Alaska
2014-03-05,44.735001,1107000.0,Aviation-Alaska
2014-03-06,45.470001,1396600.0,Aviation-Alaska
2014-03-07,44.700001,1614400.0,Aviation-Alaska
2014-03-10,44.459999,828400.0,Aviation-Alaska
2014-03-11,44.404999,1066200.0,Aviation-Alaska
2014-03-12,44.415001,883600.0,Aviation-Alaska
2014-03-13,43.705002,1496600.0,Aviation-Alaska
2014-03-14,45.744999,1939000.0,Aviation-Alaska
2014-03-17,45.950001,1590400.0,Aviation-Alaska
2014-03-18,46.279999,1399600.0,Aviation-Alaska
2014-03-19,46.189999,1421400.0,Aviation-Alaska
2014-03-20,46.209999,1118800.0,Aviation-Alaska
2014-03-21,45.380001,1910800.0,Aviation-Alaska
2014-03-24,45.66,1387000.0,Aviation-Alaska
2014-03-25,46.415001,1598800.0,Aviation-Alaska
2014-03-26,46.009998,1636000.0,Aviation-Alaska
2014-03-27,45.790001,1148600.0,Aviation-Alaska
2014-03-28,45.365002,1417600.0,Aviation-Alaska
2014-03-31,46.654999,1275600.0,Aviation-Alaska
2014-04-01,47.049999,1990400.0,Aviation-Alaska
2014-04-02,47.439999,1842600.0,Aviation-Alaska
2014-04-03,47.404999,1621200.0,Aviation-Alaska
2014-04-04,46.165001,1818800.0,Aviation-Alaska
2014-04-07,44.91,2768800.0,Aviation-Alaska
2014-04-08,45.404999,2598600.0,Aviation-Alaska
2014-04-09,47.52,2521800.0,Aviation-Alaska
2014-04-10,45.834999,2620600.0,Aviation-Alaska
2014-04-11,45.259998,1597200.0,Aviation-Alaska
2014-04-14,44.674999,1311200.0,Aviation-Alaska
2014-04-15,44.924999,1244200.0,Aviation-Alaska
2014-04-16,46.16,1396000.0,Aviation-Alaska
2014-04-17,46.470001,1184400.0,Aviation-Alaska
2014-04-21,46.310001,1117200.0,Aviation-Alaska
2014-04-22,46.895,1127600.0,Aviation-Alaska
2014-04-23,47.98,2069800.0,Aviation-Alaska
2014-04-24,47.375,2436000.0,Aviation-Alaska
2014-04-25,46.715,1657600.0,Aviation-Alaska
2014-04-28,46.685001,1535800.0,Aviation-Alaska
2014-04-29,46.970001,1406800.0,Aviation-Alaska
2014-04-30,47.040001,1317200.0,Aviation-Alaska
2014-05-01,47.990002,1639800.0,Aviation-Alaska
2014-05-02,47.799999,1041000.0,Aviation-Alaska
2014-05-05,47.584999,1101200.0,Aviation-Alaska
2014-05-06,47.345001,1462600.0,Aviation-Alaska
2014-05-07,47.035,1353600.0,Aviation-Alaska
2014-05-08,47.349998,1545600.0,Aviation-Alaska
2014-05-09,47.330002,940000.0,Aviation-Alaska
2014-05-12,48.945,1560600.0,Aviation-Alaska
2014-05-13,48.91,1356000.0,Aviation-Alaska
2014-05-14,48.509998,998600.0,Aviation-Alaska
2014-05-15,47.825001,1368400.0,Aviation-Alaska
2014-05-16,47.805,867400.0,Aviation-Alaska
2014-05-19,48.505001,928000.0,Aviation-Alaska
2014-05-20,47.904999,1358400.0,Aviation-Alaska
2014-05-21,47.939999,860000.0,Aviation-Alaska
2014-05-22,48.424999,741600.0,Aviation-Alaska
2014-05-23,49.025002,893200.0,Aviation-Alaska
2014-05-27,49.110001,1438400.0,Aviation-Alaska
2014-05-28,49.705002,1471800.0,Aviation-Alaska
2014-05-29,49.705002,890800.0,Aviation-Alaska
2014-05-30,49.23,1540200.0,Aviation-Alaska
2014-06-02,50.035,1227600.0,Aviation-Alaska
2014-06-03,49.945,1636600.0,Aviation-Alaska
2014-06-04,49.615002,1901000.0,Aviation-Alaska
2014-06-05,49.450001,1707600.0,Aviation-Alaska
2014-06-06,49.955002,1617200.0,Aviation-Alaska
2014-06-09,49.505001,1534800.0,Aviation-Alaska
2014-06-10,49.369999,1119400.0,Aviation-Alaska
2014-06-11,48.419998,1688000.0,Aviation-Alaska
2014-06-12,46.485001,3068000.0,Aviation-Alaska
2014-06-13,47.57,1778400.0,Aviation-Alaska
2014-06-16,46.705002,1756000.0,Aviation-Alaska
2014-06-17,47.470001,1246800.0,Aviation-Alaska
2014-06-18,47.580002,1153200.0,Aviation-Alaska
2014-06-19,47.439999,1220400.0,Aviation-Alaska
2014-06-20,47.509998,1365200.0,Aviation-Alaska
2014-06-23,46.91,1390200.0,Aviation-Alaska
2014-06-24,46.794998,1631800.0,Aviation-Alaska
2014-06-25,47.650002,1306200.0,Aviation-Alaska
2014-06-26,47.27,1239800.0,Aviation-Alaska
2014-06-27,47.689999,2326400.0,Aviation-Alaska
2014-06-30,47.525002,1709000.0,Aviation-Alaska
2014-07-01,48.790001,1718400.0,Aviation-Alaska
2014-07-02,47.904999,1709200.0,Aviation-Alaska
2014-07-03,48.400002,675200.0,Aviation-Alaska
2014-07-07,47.325001,1416600.0,Aviation-Alaska
2014-07-08,48.395,2644400.0,Aviation-Alaska
2014-07-09,48.43,2292000.0,Aviation-Alaska
2014-07-10,49.009998,1597000.0,Aviation-Alaska
2014-07-11,49.34,1260500.0,Aviation-Alaska
2014-07-14,49.75,841800.0,Aviation-Alaska
2014-07-15,49.779999,1118100.0,Aviation-Alaska
2014-07-16,49.439999,1041400.0,Aviation-Alaska
2014-07-17,48.16,1221800.0,Aviation-Alaska
2014-07-18,48.73,901500.0,Aviation-Alaska
2014-07-21,48.349998,964100.0,Aviation-Alaska
2014-07-22,48.869999,977500.0,Aviation-Alaska
2014-07-23,49.689999,1643400.0,Aviation-Alaska
2014-07-24,45.029999,4454300.0,Aviation-Alaska
2014-07-25,45.77,3343700.0,Aviation-Alaska
2014-07-28,45.68,1889400.0,Aviation-Alaska
2014-07-29,46.18,2819200.0,Aviation-Alaska
2014-07-30,44.900002,2556400.0,Aviation-Alaska
2014-07-31,43.970001,1870400.0,Aviation-Alaska
2014-08-01,44.450001,1667500.0,Aviation-Alaska
2014-08-04,43.5,1402000.0,Aviation-Alaska
2014-08-05,42.720001,2185300.0,Aviation-Alaska
2014-08-06,42.939999,1372200.0,Aviation-Alaska
2014-08-07,42.759998,1482100.0,Aviation-Alaska
2014-08-08,43.209999,1315200.0,Aviation-Alaska
2014-08-11,43.880001,1023900.0,Aviation-Alaska
2014-08-12,43.669998,955800.0,Aviation-Alaska
2014-08-13,44.669998,1025700.0,Aviation-Alaska
2014-08-14,45.200001,1338000.0,Aviation-Alaska
2014-08-15,45.459999,1184100.0,Aviation-Alaska
2014-08-18,47.009998,1480200.0,Aviation-Alaska
2014-08-19,46.799999,931200.0,Aviation-Alaska
2014-08-20,47.139999,1042200.0,Aviation-Alaska
2014-08-21,46.029999,1214800.0,Aviation-Alaska
2014-08-22,46.490002,1015600.0,Aviation-Alaska
2014-08-25,46.889999,756600.0,Aviation-Alaska
2014-08-26,46.279999,774400.0,Aviation-Alaska
2014-08-27,46.5,575600.0,Aviation-Alaska
2014-08-28,46.529999,695900.0,Aviation-Alaska
2014-08-29,46.34,577800.0,Aviation-Alaska
2014-09-02,48.240002,1610300.0,Aviation-Alaska
2014-09-03,47.540001,1023100.0,Aviation-Alaska
2014-09-04,47.630001,1016000.0,Aviation-Alaska
2014-09-05,47.139999,905700.0,Aviation-Alaska
2014-09-08,47.330002,888400.0,Aviation-Alaska
2014-09-09,46.599998,825100.0,Aviation-Alaska
2014-09-10,47.490002,811600.0,Aviation-Alaska
2014-09-11,47.360001,769400.0,Aviation-Alaska
2014-09-12,47.27,987200.0,Aviation-Alaska
2014-09-15,46.259998,894600.0,Aviation-Alaska
2014-09-16,46.75,1335500.0,Aviation-Alaska
2014-09-17,46.16,833900.0,Aviation-Alaska
2014-09-18,46.84,642400.0,Aviation-Alaska
2014-09-19,46.220001,1466400.0,Aviation-Alaska
2014-09-22,45.209999,1031600.0,Aviation-Alaska
2014-09-23,44.099998,1188100.0,Aviation-Alaska
2014-09-24,44.84,872800.0,Aviation-Alaska
2014-09-25,43.720001,947400.0,Aviation-Alaska
2014-09-26,44.419998,970400.0,Aviation-Alaska
2014-09-29,43.849998,1067000.0,Aviation-Alaska
2014-09-30,43.540001,1353200.0,Aviation-Alaska
2014-10-01,42.740002,1695600.0,Aviation-Alaska
2014-10-02,42.919998,997100.0,Aviation-Alaska
2014-10-03,44.150002,975700.0,Aviation-Alaska
2014-10-06,43.490002,671900.0,Aviation-Alaska
2014-10-07,42.799999,1554400.0,Aviation-Alaska
2014-10-08,42.860001,2582800.0,Aviation-Alaska
2014-10-09,42.68,2433900.0,Aviation-Alaska
2014-10-10,42.459999,1956400.0,Aviation-Alaska
2014-10-13,41.580002,2459600.0,Aviation-Alaska
2014-10-14,42.689999,2024300.0,Aviation-Alaska
2014-10-15,41.990002,3095900.0,Aviation-Alaska
2014-10-16,43.799999,2136100.0,Aviation-Alaska
2014-10-17,44.700001,1553300.0,Aviation-Alaska
2014-10-20,46.220001,1941300.0,Aviation-Alaska
2014-10-21,47.380001,1845900.0,Aviation-Alaska
2014-10-22,46.77,1727700.0,Aviation-Alaska
2014-10-23,49.950001,3616400.0,Aviation-Alaska
2014-10-24,50.200001,1909800.0,Aviation-Alaska
2014-10-27,51.82,2342300.0,Aviation-Alaska
2014-10-28,52.790001,2152800.0,Aviation-Alaska
2014-10-29,52.91,1559300.0,Aviation-Alaska
2014-10-30,52.139999,1598700.0,Aviation-Alaska
2014-10-31,53.23,1501000.0,Aviation-Alaska
2014-11-03,54.43,1825400.0,Aviation-Alaska
2014-11-04,55.389999,1492100.0,Aviation-Alaska
2014-11-05,53.970001,1883000.0,Aviation-Alaska
2014-11-06,55.400002,1219000.0,Aviation-Alaska
2014-11-07,55.139999,1175300.0,Aviation-Alaska
2014-11-10,56.32,1028400.0,Aviation-Alaska
2014-11-11,56.139999,770900.0,Aviation-Alaska
2014-11-12,56.169998,879600.0,Aviation-Alaska
2014-11-13,56.240002,1062800.0,Aviation-Alaska
2014-11-14,55.34,1244000.0,Aviation-Alaska
2014-11-17,54.860001,1529400.0,Aviation-Alaska
2014-11-18,55.860001,1186700.0,Aviation-Alaska
2014-11-19,54.799999,1669900.0,Aviation-Alaska
2014-11-20,54.240002,1321900.0,Aviation-Alaska
2014-11-21,54.5,1253300.0,Aviation-Alaska
2014-11-24,55.330002,1015100.0,Aviation-Alaska
2014-11-25,55.91,1055600.0,Aviation-Alaska
2014-11-26,56.200001,740000.0,Aviation-Alaska
2014-11-28,59.029999,1212300.0,Aviation-Alaska
2014-12-01,55.41,2674600.0,Aviation-Alaska
2014-12-02,55.25,2064200.0,Aviation-Alaska
2014-12-03,56.759998,1564200.0,Aviation-Alaska
2014-12-04,56.740002,2184800.0,Aviation-Alaska
2014-12-05,57.259998,1235000.0,Aviation-Alaska
2014-12-08,57.439999,1173800.0,Aviation-Alaska
2014-12-09,56.400002,1525700.0,Aviation-Alaska
2014-12-10,55.189999,1486300.0,Aviation-Alaska
2014-12-11,55.970001,1683800.0,Aviation-Alaska
2014-12-12,55.810001,1610200.0,Aviation-Alaska
2014-12-15,57.650002,1965900.0,Aviation-Alaska
2014-12-16,55.68,2090700.0,Aviation-Alaska
2014-12-17,56.029999,1635700.0,Aviation-Alaska
2014-12-18,56.34,1125300.0,Aviation-Alaska
2014-12-19,56.16,1831800.0,Aviation-Alaska
2014-12-22,56.73,767200.0,Aviation-Alaska
2014-12-23,56.75,764600.0,Aviation-Alaska
2014-12-24,58.720001,629800.0,Aviation-Alaska
2014-12-26,59.02,706300.0,Aviation-Alaska
2014-12-29,59.73,839600.0,Aviation-Alaska
2014-12-30,59.77,833700.0,Aviation-Alaska
2014-12-31,59.759998,902400.0,Aviation-Alaska
2015-01-02,60.330002,1199600.0,Aviation-Alaska
2015-01-05,59.470001,1288800.0,Aviation-Alaska
2015-01-06,58.77,1511700.0,Aviation-Alaska
2015-01-07,59.669998,1039600.0,Aviation-Alaska
2015-01-08,60.700001,1697500.0,Aviation-Alaska
2015-01-09,59.73,986900.0,Aviation-Alaska
2015-01-12,60.610001,1100000.0,Aviation-Alaska
2015-01-13,61.41,1687200.0,Aviation-Alaska
2015-01-14,61.540001,1557200.0,Aviation-Alaska
2015-01-15,61.470001,1619300.0,Aviation-Alaska
2015-01-16,62.349998,1618600.0,Aviation-Alaska
2015-01-20,64.599998,1521200.0,Aviation-Alaska
2015-01-21,64.980003,2314800.0,Aviation-Alaska
2015-01-22,67.940002,2833200.0,Aviation-Alaska
2015-01-23,68.650002,1883200.0,Aviation-Alaska
2015-01-26,70.440002,2396600.0,Aviation-Alaska
2015-01-27,69.699997,1536800.0,Aviation-Alaska
2015-01-28,68.699997,1220500.0,Aviation-Alaska
2015-01-29,71.07,1966700.0,Aviation-Alaska
2015-01-30,67.870003,2236800.0,Aviation-Alaska
2015-02-02,67.32,2284100.0,Aviation-Alaska
2015-02-03,65.18,2928500.0,Aviation-Alaska
2015-02-04,66.699997,1823000.0,Aviation-Alaska
2015-02-05,66.82,1354300.0,Aviation-Alaska
2015-02-06,65.919998,1570000.0,Aviation-Alaska
2015-02-09,63.509998,2120500.0,Aviation-Alaska
2015-02-10,65.370003,1965200.0,Aviation-Alaska
2015-02-11,64.510002,1560900.0,Aviation-Alaska
2015-02-12,62.75,2822200.0,Aviation-Alaska
2015-02-13,62.560001,1697700.0,Aviation-Alaska
2015-02-17,62.23,1200800.0,Aviation-Alaska
2015-02-18,63.830002,1565000.0,Aviation-Alaska
2015-02-19,62.939999,2091000.0,Aviation-Alaska
2015-02-20,64.139999,1049600.0,Aviation-Alaska
2015-02-23,64.139999,1247900.0,Aviation-Alaska
2015-02-24,64.43,1301500.0,Aviation-Alaska
2015-02-25,63.439999,1216400.0,Aviation-Alaska
2015-02-26,63.98,1225400.0,Aviation-Alaska
2015-02-27,63.650002,1944400.0,Aviation-Alaska
2015-03-02,65.440002,1850400.0,Aviation-Alaska
2015-03-03,66.160004,1629000.0,Aviation-Alaska
2015-03-04,65.769997,1313800.0,Aviation-Alaska
2015-03-05,64.639999,1118400.0,Aviation-Alaska
2015-03-06,63.73,948700.0,Aviation-Alaska
2015-03-09,63.98,1004200.0,Aviation-Alaska
2015-03-10,64.169998,1226000.0,Aviation-Alaska
2015-03-11,65.080002,1109300.0,Aviation-Alaska
2015-03-12,67.110001,1339600.0,Aviation-Alaska
2015-03-13,66.660004,932400.0,Aviation-Alaska
2015-03-16,67.57,1027700.0,Aviation-Alaska
2015-03-17,68.800003,1473800.0,Aviation-Alaska
2015-03-18,67.970001,1267600.0,Aviation-Alaska
2015-03-19,68.349998,835200.0,Aviation-Alaska
2015-03-20,68.68,1790800.0,Aviation-Alaska
2015-03-23,67.489998,1173500.0,Aviation-Alaska
2015-03-24,66.980003,1127400.0,Aviation-Alaska
2015-03-25,64.599998,1346400.0,Aviation-Alaska
2015-03-26,64.610001,1622200.0,Aviation-Alaska
2015-03-27,65.589996,852400.0,Aviation-Alaska
2015-03-30,66.199997,761200.0,Aviation-Alaska
2015-03-31,66.18,929000.0,Aviation-Alaska
2015-04-01,64.0,1068600.0,Aviation-Alaska
2015-04-02,63.07,1220000.0,Aviation-Alaska
2015-04-06,62.400002,1728400.0,Aviation-Alaska
2015-04-07,62.759998,990900.0,Aviation-Alaska
2015-04-08,64.809998,1219000.0,Aviation-Alaska
2015-04-09,64.150002,1244500.0,Aviation-Alaska
2015-04-10,63.939999,804400.0,Aviation-Alaska
2015-04-13,63.330002,1233200.0,Aviation-Alaska
2015-04-14,62.529999,1175400.0,Aviation-Alaska
2015-04-15,62.02,1332100.0,Aviation-Alaska
2015-04-16,63.5,1599100.0,Aviation-Alaska
2015-04-17,62.970001,1419700.0,Aviation-Alaska
2015-04-20,63.400002,1115900.0,Aviation-Alaska
2015-04-21,64.93,990800.0,Aviation-Alaska
2015-04-22,64.309998,1280600.0,Aviation-Alaska
2015-04-23,66.339996,1998800.0,Aviation-Alaska
2015-04-24,68.300003,1530700.0,Aviation-Alaska
2015-04-27,67.400002,1179800.0,Aviation-Alaska
2015-04-28,66.470001,816500.0,Aviation-Alaska
2015-04-29,65.339996,1193000.0,Aviation-Alaska
2015-04-30,64.059998,1147700.0,Aviation-Alaska
2015-05-01,65.300003,795800.0,Aviation-Alaska
2015-05-04,64.529999,1118000.0,Aviation-Alaska
2015-05-05,62.970001,999700.0,Aviation-Alaska
2015-05-06,63.240002,1155200.0,Aviation-Alaska
2015-05-07,64.959999,1049700.0,Aviation-Alaska
2015-05-08,66.269997,1088100.0,Aviation-Alaska
2015-05-11,66.330002,969600.0,Aviation-Alaska
2015-05-12,65.18,767400.0,Aviation-Alaska
2015-05-13,64.709999,684400.0,Aviation-Alaska
2015-05-14,66.129997,974800.0,Aviation-Alaska
2015-05-15,66.5,937900.0,Aviation-Alaska
2015-05-18,67.580002,1247100.0,Aviation-Alaska
2015-05-19,66.989998,1386800.0,Aviation-Alaska
2015-05-20,63.959999,2179700.0,Aviation-Alaska
2015-05-21,64.690002,1277800.0,Aviation-Alaska
2015-05-22,64.400002,850700.0,Aviation-Alaska
2015-05-26,62.369999,1295500.0,Aviation-Alaska
2015-05-27,63.400002,1224500.0,Aviation-Alaska
2015-05-28,63.740002,1044000.0,Aviation-Alaska
2015-05-29,64.639999,1489500.0,Aviation-Alaska
2015-06-01,66.089996,1808500.0,Aviation-Alaska
2015-06-02,65.720001,941200.0,Aviation-Alaska
2015-06-03,65.860001,794700.0,Aviation-Alaska
2015-06-04,65.510002,966300.0,Aviation-Alaska
2015-06-05,65.660004,946100.0,Aviation-Alaska
2015-06-08,62.529999,1519800.0,Aviation-Alaska
2015-06-09,60.650002,3734600.0,Aviation-Alaska
2015-06-10,60.759998,1568900.0,Aviation-Alaska
2015-06-11,61.82,1426700.0,Aviation-Alaska
2015-06-12,63.5,1568300.0,Aviation-Alaska
2015-06-15,62.66,1128900.0,Aviation-Alaska
2015-06-16,62.279999,780400.0,Aviation-Alaska
2015-06-17,62.029999,1232900.0,Aviation-Alaska
2015-06-18,63.990002,1461200.0,Aviation-Alaska
2015-06-19,64.650002,4167400.0,Aviation-Alaska
2015-06-22,66.220001,1732000.0,Aviation-Alaska
2015-06-23,66.519997,1560400.0,Aviation-Alaska
2015-06-24,66.199997,1153500.0,Aviation-Alaska
2015-06-25,65.43,1273500.0,Aviation-Alaska
2015-06-26,64.75,1872000.0,Aviation-Alaska
2015-06-29,63.860001,1066600.0,Aviation-Alaska
2015-06-30,64.43,1332400.0,Aviation-Alaska
2015-07-01,64.300003,1956600.0,Aviation-Alaska
2015-07-02,65.010002,1109000.0,Aviation-Alaska
2015-07-06,66.160004,1331400.0,Aviation-Alaska
2015-07-07,67.440002,1464900.0,Aviation-Alaska
2015-07-08,66.120003,1324600.0,Aviation-Alaska
2015-07-09,66.540001,922700.0,Aviation-Alaska
2015-07-10,70.550003,2292100.0,Aviation-Alaska
2015-07-13,72.25,1438200.0,Aviation-Alaska
2015-07-14,73.620003,1782500.0,Aviation-Alaska
2015-07-15,73.720001,1741500.0,Aviation-Alaska
2015-07-16,74.690002,1555800.0,Aviation-Alaska
2015-07-17,74.769997,1111500.0,Aviation-Alaska
2015-07-20,74.139999,1355700.0,Aviation-Alaska
2015-07-21,74.949997,1155700.0,Aviation-Alaska
2015-07-22,75.830002,1630700.0,Aviation-Alaska
2015-07-23,73.790001,2246900.0,Aviation-Alaska
2015-07-24,74.099998,1551600.0,Aviation-Alaska
2015-07-27,73.019997,1226900.0,Aviation-Alaska
2015-07-28,74.32,1540200.0,Aviation-Alaska
2015-07-29,74.779999,1310300.0,Aviation-Alaska
2015-07-30,75.160004,870000.0,Aviation-Alaska
2015-07-31,75.75,1186000.0,Aviation-Alaska
2015-08-03,78.019997,1290500.0,Aviation-Alaska
2015-08-04,77.769997,930000.0,Aviation-Alaska
2015-08-05,79.029999,1438800.0,Aviation-Alaska
2015-08-06,77.75,1061900.0,Aviation-Alaska
2015-08-07,77.989998,667900.0,Aviation-Alaska
2015-08-10,78.629997,928300.0,Aviation-Alaska
2015-08-11,79.959999,1257200.0,Aviation-Alaska
2015-08-12,78.540001,1165300.0,Aviation-Alaska
2015-08-13,79.290001,1076700.0,Aviation-Alaska
2015-08-14,79.599998,527200.0,Aviation-Alaska
2015-08-17,81.510002,1060400.0,Aviation-Alaska
2015-08-18,81.510002,1116600.0,Aviation-Alaska
2015-08-19,80.989998,1376400.0,Aviation-Alaska
2015-08-20,79.010002,1292300.0,Aviation-Alaska
2015-08-21,76.139999,1751700.0,Aviation-Alaska
2015-08-24,73.099998,2515900.0,Aviation-Alaska
2015-08-25,74.550003,1716900.0,Aviation-Alaska
2015-08-26,76.32,1473100.0,Aviation-Alaska
2015-08-27,76.239998,1395400.0,Aviation-Alaska
2015-08-28,75.809998,1262100.0,Aviation-Alaska
2015-08-31,74.860001,1339200.0,Aviation-Alaska
2015-09-01,74.800003,1367000.0,Aviation-Alaska
2015-09-02,78.830002,1430600.0,Aviation-Alaska
2015-09-03,78.07,1248200.0,Aviation-Alaska
2015-09-04,78.580002,1058200.0,Aviation-Alaska
2015-09-08,81.239998,1350900.0,Aviation-Alaska
2015-09-09,81.769997,1439300.0,Aviation-Alaska
2015-09-10,81.290001,1147200.0,Aviation-Alaska
2015-09-11,81.870003,878900.0,Aviation-Alaska
2015-09-14,80.739998,1400400.0,Aviation-Alaska
2015-09-15,79.739998,1589700.0,Aviation-Alaska
2015-09-16,79.129997,1433400.0,Aviation-Alaska
2015-09-17,79.690002,1294200.0,Aviation-Alaska
2015-09-18,78.739998,3717800.0,Aviation-Alaska
2015-09-21,82.089996,1951200.0,Aviation-Alaska
2015-09-22,78.650002,1439300.0,Aviation-Alaska
2015-09-23,80.07,1104000.0,Aviation-Alaska
2015-09-24,78.980003,1193300.0,Aviation-Alaska
2015-09-25,80.699997,1116700.0,Aviation-Alaska
2015-09-28,78.110001,1580400.0,Aviation-Alaska
2015-09-29,78.379997,1082000.0,Aviation-Alaska
2015-09-30,79.449997,1537800.0,Aviation-Alaska
2015-10-01,80.230003,1230100.0,Aviation-Alaska
2015-10-02,79.260002,1207900.0,Aviation-Alaska
2015-10-05,80.910004,1408800.0,Aviation-Alaska
2015-10-06,74.529999,2874800.0,Aviation-Alaska
2015-10-07,75.970001,2894600.0,Aviation-Alaska
2015-10-08,75.760002,1413900.0,Aviation-Alaska
2015-10-09,75.919998,2185000.0,Aviation-Alaska
2015-10-12,77.989998,1651900.0,Aviation-Alaska
2015-10-13,73.919998,2437100.0,Aviation-Alaska
2015-10-14,73.449997,1813200.0,Aviation-Alaska
2015-10-15,75.980003,2057000.0,Aviation-Alaska
2015-10-16,75.830002,1657700.0,Aviation-Alaska
2015-10-19,76.870003,1401400.0,Aviation-Alaska
2015-10-20,76.489998,1269600.0,Aviation-Alaska
2015-10-21,74.730003,1715400.0,Aviation-Alaska
2015-10-22,75.970001,1474000.0,Aviation-Alaska
2015-10-23,79.089996,1687400.0,Aviation-Alaska
2015-10-26,79.160004,1373100.0,Aviation-Alaska
2015-10-27,77.949997,1364400.0,Aviation-Alaska
2015-10-28,75.190002,2020300.0,Aviation-Alaska
2015-10-29,75.769997,923700.0,Aviation-Alaska
2015-10-30,76.25,947200.0,Aviation-Alaska
2015-11-02,77.129997,858200.0,Aviation-Alaska
2015-11-03,77.68,1379000.0,Aviation-Alaska
2015-11-04,77.410004,1009300.0,Aviation-Alaska
2015-11-05,78.059998,896200.0,Aviation-Alaska
2015-11-06,78.080002,699400.0,Aviation-Alaska
2015-11-09,77.309998,1262200.0,Aviation-Alaska
2015-11-10,78.57,964700.0,Aviation-Alaska
2015-11-11,77.57,690000.0,Aviation-Alaska
2015-11-12,76.68,955000.0,Aviation-Alaska
